TranDate,Account,Dept,Sum of Amount
02/08/2022,66520,255,17.79
02/08/2022,65620,191,221.89
02/08/2022,64010,265,20.91
02/08/2022,73010,189,195.69
02/08/2022,66040,174,35.81
02/08/2022,65570,199,69.78
02/08/2022,62030,231,213.64
02/08/2022,73020,242,29.6
02/08/2022,62010,224,"1,148.10"
02/08/2022,66070,220,18.19
02/08/2022,64020,226,4.86
02/08/2022,66100,154,3.12
02/08/2022,65750,227,430.99
02/08/2022,81270,242,255.32
02/08/2022,64000,161,507.74
02/08/2022,65660,175,52.54
02/08/2022,66530,192,10.62
03/08/2022,86330,223,529.28
03/08/2022,82070,207,51.87
03/08/2022,82040,219,20.77
03/08/2022,73050,189,11.2
03/08/2022,86010,179,346.43
03/08/2022,86050,177,55.67
03/08/2022,71180,203,313.44
03/08/2022,65620,228,191.63
03/08/2022,66100,250,3.61
03/08/2022,61550,222,386.92
03/08/2022,61550,223,183.79
03/08/2022,66080,203,8.53
03/08/2022,66520,194,13.04
03/08/2022,66040,296,30.92
03/08/2022,62560,210,4.49
03/08/2022,64010,183,43.72
03/08/2022,66070,248,13.34
03/08/2022,61520,265,219.78
03/08/2022,83060,227,64.73
03/08/2022,65690,206,55.84
03/08/2022,66020,154,568.23
03/08/2022,73020,184,37.02
03/08/2022,66020,245,542.4
03/08/2022,81220,185,346.21
03/08/2022,65740,249,646.14
03/08/2022,66010,163,105.21
03/08/2022,65690,162,64.66
03/08/2022,66070,286,13.34
03/08/2022,86100,198,132.81
03/08/2022,66010,259,90.86
03/08/2022,66510,157,97.98
03/08/2022,65700,223,605
03/08/2022,61540,186,47.63
03/08/2022,61550,297,444.96
03/08/2022,62540,222,22.82
03/08/2022,65730,194,2.5
03/08/2022,86180,264,20.71
03/08/2022,66080,258,15.5
03/08/2022,65600,278,347.6
03/08/2022,62560,219,4.49
03/08/2022,66020,224,490.74
03/08/2022,62010,170,803.67
03/08/2022,73020,227,29.6
03/08/2022,65710,235,425.31
03/08/2022,65690,240,117.56
03/08/2022,66010,225,105.21
03/08/2022,62560,274,4.49
03/08/2022,63060,288,2.6
03/08/2022,65550,294,857.38
03/08/2022,65550,215,"1,224.83"
03/08/2022,86180,257,27.66
03/08/2022,71560,195,178.29
03/08/2022,65550,274,"1,878.07"
03/08/2022,71160,278,268.19
03/08/2022,66100,248,4.93
03/08/2022,65710,227,579.97
04/08/2022,66080,234,7.36
04/08/2022,65540,285,867.1
04/08/2022,86260,172,1.02
04/08/2022,66050,257,66.12
04/08/2022,65550,245,"1,878.07"
04/08/2022,73050,230,16.02
04/08/2022,65650,240,133.77
04/08/2022,81050,230,547.34
04/08/2022,68060,221,72.53
04/08/2022,66050,275,30.19
04/08/2022,61560,245,117.15
04/08/2022,66130,284,93.5
04/08/2022,63060,277,2.6
04/08/2022,65570,237,60.68
04/08/2022,66030,163,8.61
04/08/2022,61510,280,121.27
04/08/2022,65740,166,355.38
04/08/2022,66080,201,8.14
04/08/2022,65700,190,825
04/08/2022,71010,258,"3,217.13"
04/08/2022,62560,263,4.49
04/08/2022,65620,152,221.89
04/08/2022,64020,261,4.64
04/08/2022,82050,200,39.08
04/08/2022,71070,279,29.96
04/08/2022,72999,200,413.99
04/08/2022,66130,154,44.41
04/08/2022,62020,284,622.67
04/08/2022,66090,205,43.68
04/08/2022,83060,159,64.73
04/08/2022,62520,150,341.07
04/08/2022,65620,297,302.58
04/08/2022,65590,267,66.8
04/08/2022,66030,228,8.61
04/08/2022,65740,273,339.23
04/08/2022,62550,262,49.84
04/08/2022,86170,237,122
04/08/2022,66520,283,12.45
04/08/2022,66040,217,35.81
04/08/2022,86200,277,49.43
04/08/2022,65750,209,820.93
04/08/2022,62010,249,841.94
04/08/2022,65540,209,"1,081.71"
04/08/2022,86400,182,2.11
04/08/2022,65610,185,459.18
04/08/2022,65650,190,133.77
04/08/2022,61560,172,106
04/08/2022,61520,188,209.79
04/08/2022,66090,212,43.68
04/08/2022,66090,152,158.7
04/08/2022,61540,279,49.9
04/08/2022,73050,197,40.38
04/08/2022,86100,214,34.75
04/08/2022,62030,175,388.44
04/08/2022,66110,265,0.62
04/08/2022,66050,247,31.62
05/08/2022,86180,189,27.66
05/08/2022,71170,235,532.31
05/08/2022,66100,203,3.61
05/08/2022,65650,276,243.22
05/08/2022,72050,160,348.22
05/08/2022,61560,159,122.73
05/08/2022,61530,254,159.75
05/08/2022,65570,199,33.37
05/08/2022,66120,162,4.12
05/08/2022,66130,206,44.41
05/08/2022,62020,245,537.76
05/08/2022,66070,224,11.52
05/08/2022,65610,235,438.31
05/08/2022,65700,202,825
05/08/2022,65590,176,127.23
05/08/2022,66510,258,71.86
05/08/2022,73010,293,315.3
05/08/2022,73030,285,197.55
05/08/2022,62530,244,90.58
05/08/2022,65600,202,482.4
05/08/2022,65590,236,127.23
05/08/2022,81090,172,588.78
05/08/2022,61520,274,189.81
05/08/2022,65600,220,158.69
05/08/2022,65550,228,898.21
05/08/2022,65650,205,133.77
05/08/2022,65690,242,88.17
05/08/2022,72140,167,659.32
05/08/2022,65690,240,61.72
05/08/2022,86010,285,31.4
05/08/2022,86100,230,132.81
05/08/2022,81090,218,588.78
05/08/2022,65620,250,463.96
05/08/2022,84020,239,141.43
05/08/2022,65520,247,45.28
05/08/2022,65700,248,"1,265.01"
05/08/2022,62510,267,470.1
05/08/2022,73040,226,111.6
05/08/2022,62530,252,172.53
05/08/2022,64000,242,507.74
05/08/2022,64020,188,4.86
05/08/2022,62520,227,341.07
05/08/2022,65660,194,75.06
05/08/2022,65620,212,211.81
05/08/2022,86040,181,362.59
05/08/2022,61570,280,393
05/08/2022,66110,170,0.34
05/08/2022,66050,237,31.62
05/08/2022,62030,168,213.64
05/08/2022,61540,264,68.04
05/08/2022,66040,238,35.81
05/08/2022,61560,239,167.36
05/08/2022,62530,251,198.4
05/08/2022,61570,167,216.15
05/08/2022,66070,291,24.26
05/08/2022,66530,209,7.79
06/08/2022,62550,162,49.84
06/08/2022,86010,222,104.95
06/08/2022,65660,229,52.54
06/08/2022,68060,197,29.96
06/08/2022,62030,268,388.44
06/08/2022,63060,208,4.73
06/08/2022,65610,185,834.88
06/08/2022,65700,200,825
06/08/2022,62030,257,213.64
06/08/2022,65600,252,226.7
06/08/2022,66020,227,774.86
06/08/2022,71070,250,29.96
06/08/2022,83010,209,3.96
06/08/2022,62540,151,17.11
06/08/2022,64000,267,242.83
06/08/2022,62099,224,21.07
06/08/2022,65610,256,960.11
06/08/2022,65690,166,64.66
06/08/2022,66510,196,62.06
06/08/2022,62510,242,641.05
06/08/2022,66010,248,143.46
06/08/2022,65620,219,211.81
06/08/2022,64010,292,20.91
06/08/2022,62550,192,49.84
06/08/2022,86270,183,174.21
06/08/2022,66090,272,39.52
06/08/2022,73010,160,59.2
06/08/2022,66090,263,45.76
06/08/2022,64010,224,18.06
06/08/2022,62540,178,12.55
06/08/2022,71020,246,"1,292.11"
06/08/2022,62030,292,213.64
06/08/2022,62020,271,622.67
06/08/2022,66110,242,0.71
06/08/2022,65620,208,211.81
06/08/2022,65750,284,820.93
06/08/2022,62550,284,90.61
06/08/2022,61530,228,138.91
06/08/2022,73010,159,315.3
06/08/2022,86040,153,563.58
06/08/2022,65650,282,127.69
06/08/2022,62550,170,67.96
06/08/2022,61530,251,76.4
06/08/2022,65700,184,522.5
06/08/2022,65650,177,182.42
06/08/2022,66100,216,4.93
06/08/2022,62010,202,803.67
06/08/2022,66530,220,6.73
06/08/2022,73010,171,406.4
06/08/2022,64000,189,209.72
06/08/2022,65620,199,403.44
06/08/2022,65740,181,355.38
06/08/2022,62540,150,12.55
06/08/2022,64020,184,4.2
06/08/2022,65650,254,133.77
06/08/2022,65600,285,143.57
06/08/2022,86400,226,2.11
06/08/2022,66090,183,45.76
06/08/2022,65610,180,438.31
06/08/2022,81060,165,689.5
06/08/2022,62530,265,198.4
06/08/2022,61510,236,185.95
06/08/2022,66550,273,136.44
06/08/2022,73010,278,406.4
06/08/2022,65590,271,146.32
06/08/2022,81260,287,60.11
06/08/2022,66020,196,490.74
06/08/2022,65730,171,1.38
06/08/2022,66550,284,71.63
06/08/2022,61570,297,335.15
06/08/2022,66050,241,31.62
06/08/2022,71550,248,"1,203.31"
06/08/2022,81260,159,60.11
06/08/2022,66070,244,13.34
06/08/2022,66550,268,136.44
06/08/2022,65520,280,43.22
06/08/2022,65520,195,45.28
06/08/2022,64020,199,8.84
06/08/2022,85510,251,538.71
06/08/2022,66520,275,13.04
06/08/2022,62540,209,12.55
06/08/2022,66050,177,27.31
06/08/2022,66020,297,490.74
06/08/2022,64010,166,20.91
06/08/2022,81220,202,346.21
06/08/2022,72120,181,"2,488.08"
06/08/2022,66510,271,71.86
06/08/2022,66080,291,17.83
06/08/2022,61550,178,290.19
06/08/2022,66010,154,219.98
06/08/2022,86050,223,55.67
06/08/2022,65700,278,577.5
06/08/2022,86350,267,93.08
06/08/2022,80990,162,"2,143.66"
06/08/2022,86135,229,101.8
06/08/2022,73030,154,46.43
06/08/2022,66100,241,4.93
06/08/2022,73020,232,29.6
06/08/2022,66080,207,8.53
06/08/2022,65740,189,743.07
06/08/2022,64020,175,8.84
06/08/2022,65540,290,476.91
06/08/2022,65590,210,146.32
06/08/2022,86290,223,19.67
06/08/2022,65650,241,279.71
06/08/2022,61530,237,104.18
06/08/2022,66130,169,93.5
06/08/2022,73050,177,91.62
06/08/2022,62030,171,203.93
06/08/2022,66090,196,45.76
06/08/2022,66120,258,3.58
06/08/2022,65600,165,143.57
06/08/2022,66050,156,30.19
06/08/2022,86020,175,90.53
06/08/2022,62510,284,641.05
06/08/2022,82040,187,20.77
06/08/2022,66550,265,75.04
06/08/2022,66040,273,48.83
06/08/2022,62020,258,849.1
06/08/2022,66510,179,62.06
06/08/2022,71190,227,137.91
06/08/2022,83010,257,3.96
06/08/2022,64000,241,242.83
06/08/2022,71170,296,532.31
06/08/2022,66020,178,774.86
06/08/2022,62010,262,841.94
06/08/2022,62099,291,19.06
06/08/2022,62510,202,448.74
06/08/2022,83050,206,254.76
06/08/2022,86010,239,22.43
06/08/2022,65730,155,1.88
06/08/2022,65590,253,69.98
06/08/2022,66120,258,2.68
06/08/2022,64020,184,8.84
06/08/2022,86350,276,93.08
06/08/2022,65730,203,1.38
06/08/2022,66530,244,14.16
06/08/2022,62510,192,448.74
06/08/2022,66020,213,"1,033.14"
06/08/2022,66070,201,18.19
06/08/2022,62520,164,392.23
06/08/2022,65700,202,"1,265.01"
06/08/2022,66110,269,0.71
06/08/2022,61560,227,122.73
06/08/2022,61560,297,256.62
06/08/2022,71050,269,505.68
06/08/2022,62560,290,9.38
06/08/2022,65620,192,463.96
06/08/2022,86420,229,52.58
06/08/2022,61550,199,212.81
06/08/2022,82010,240,537.74
06/08/2022,86100,183,51.82
06/08/2022,65700,271,605
06/08/2022,66550,222,71.63
06/08/2022,63060,229,2.6
06/08/2022,86350,270,93.08
06/08/2022,61560,272,497.43
06/08/2022,66020,152,774.86
06/08/2022,64010,265,20.91
06/08/2022,65710,223,425.31
06/08/2022,86100,288,18.5
06/08/2022,62510,267,"1,006.78"
06/08/2022,62540,221,10.84
06/08/2022,62540,179,26.24
06/08/2022,63050,169,73.55
06/08/2022,66050,158,66.12
06/08/2022,73050,199,11.2
06/08/2022,62030,241,446.71
06/08/2022,61540,227,90.72
06/08/2022,65660,260,100.08
06/08/2022,86150,262,133.11
06/08/2022,81220,210,346.21
06/08/2022,62550,228,104.21
06/08/2022,81050,218,547.34
06/08/2022,83050,182,254.76
06/08/2022,73050,213,91.62
06/08/2022,65760,224,5.12
06/08/2022,86010,179,176.43
06/08/2022,65740,292,355.38
06/08/2022,66120,268,1.97
06/08/2022,63050,211,73.55
06/08/2022,65540,218,997.17
06/08/2022,66070,270,18.19
06/08/2022,86110,216,16.91
06/08/2022,65550,285,"1,633.10"
06/08/2022,64010,208,18.06
06/08/2022,61510,283,185.95
06/08/2022,71030,262,503.83
06/08/2022,65600,238,143.57
06/08/2022,62030,297,184.51
06/08/2022,66550,277,102.33
06/08/2022,66090,170,95.68
06/08/2022,61570,203,216.15
06/08/2022,66550,176,71.63
06/08/2022,66080,207,8.53
06/08/2022,63050,257,35.18
06/08/2022,66530,150,14.16
06/08/2022,64000,227,242.83
06/08/2022,62030,212,203.93
06/08/2022,62030,277,184.51
07/08/2022,66130,195,93.5
07/08/2022,68060,190,34.69
07/08/2022,86320,235,7.67
07/08/2022,73010,254,195.69
07/08/2022,66110,278,0.62
07/08/2022,65610,232,834.88
07/08/2022,62510,177,470.1
07/08/2022,62560,289,9.38
07/08/2022,73040,168,111.6
07/08/2022,62540,264,22.82
07/08/2022,82050,290,39.08
07/08/2022,86100,210,136.46
07/08/2022,65750,247,820.93
07/08/2022,86010,154,6.7
07/08/2022,62099,278,46.15
07/08/2022,61530,245,76.4
07/08/2022,72160,180,"1,506.08"
07/08/2022,72090,265,"1,007.30"
07/08/2022,73050,274,11.2
07/08/2022,72130,198,"2,711.54"
07/08/2022,62540,289,11.98
07/08/2022,65570,215,31.86
07/08/2022,66130,204,51.43
07/08/2022,65650,184,115.53
07/08/2022,81170,235,57.69
07/08/2022,66520,201,13.04
07/08/2022,81210,188,297.82
07/08/2022,62550,247,43.04
07/08/2022,65520,168,61.74
07/08/2022,62010,155,727.13
07/08/2022,65730,252,1.38
07/08/2022,73030,169,176.8
07/08/2022,72999,213,413.99
07/08/2022,66020,190,"1,033.14"
07/08/2022,86010,293,346.43
07/08/2022,61530,242,65.98
07/08/2022,86030,232,95.75
07/08/2022,66090,233,83.2
07/08/2022,62540,258,11.98
07/08/2022,65540,162,867.1
07/08/2022,61550,224,183.79
07/08/2022,62540,244,10.84
07/08/2022,64000,170,242.83
07/08/2022,65520,228,94.67
07/08/2022,65740,200,743.07
07/08/2022,66510,176,71.86
07/08/2022,62030,266,213.64
07/08/2022,73030,209,51.13
07/08/2022,66070,232,12.73
07/08/2022,80990,288,94.11
07/08/2022,65750,157,451.51
07/08/2022,65620,249,302.58
07/08/2022,86260,281,1.02
07/08/2022,64020,227,4.86
07/08/2022,62550,257,47.57
07/08/2022,65570,269,60.68
08/08/2022,66120,216,4.12
08/08/2022,61520,218,189.81
08/08/2022,64020,228,4.2
08/08/2022,66050,246,30.19
08/08/2022,61550,182,203.14
08/08/2022,65520,280,39.1
08/08/2022,65760,252,6.99
08/08/2022,65540,271,997.17
08/08/2022,68060,275,34.69
08/08/2022,72010,286,"2,222.02"
08/08/2022,65540,211,411.87
08/08/2022,73020,224,37.02
08/08/2022,62560,186,6.12
08/08/2022,81900,247,337.53
08/08/2022,82060,257,225.45
08/08/2022,64020,183,4.86
08/08/2022,65550,165,775.72
08/08/2022,71299,234,31.27
08/08/2022,66550,230,233.05
08/08/2022,61570,162,206.32
08/08/2022,66550,210,75.04
08/08/2022,66100,257,3.61
08/08/2022,62520,174,187.59
08/08/2022,68060,229,63.07
08/08/2022,86290,279,19.67
08/08/2022,61510,223,88.93
08/08/2022,66010,234,219.98
08/08/2022,66030,204,9.02
08/08/2022,61540,214,43.09
08/08/2022,64010,196,20.91
08/08/2022,65650,221,115.53
08/08/2022,64020,280,4.64
08/08/2022,66530,171,16.28
08/08/2022,62530,249,90.58
08/08/2022,64000,279,242.83
08/08/2022,66110,266,0.46
08/08/2022,62510,247,470.1
08/08/2022,66030,250,16.4
08/08/2022,81270,159,255.32
08/08/2022,65590,181,69.98
08/08/2022,65700,177,577.5
08/08/2022,66550,169,156.91
08/08/2022,65590,276,95.42
08/08/2022,63060,200,2.6
08/08/2022,61510,230,76.81
08/08/2022,65540,197,867.1
08/08/2022,64020,159,4.64
08/08/2022,65660,164,55.04
08/08/2022,66050,257,43.12
08/08/2022,66100,239,3.45
08/08/2022,65520,181,43.22
08/08/2022,65650,221,922.07
08/08/2022,62540,298,26.24
08/08/2022,65690,153,117.56
08/08/2022,61510,156,88.93
08/08/2022,61550,229,203.14
09/08/2022,66020,209,542.4
09/08/2022,86290,177,190.79
09/08/2022,65660,290,115.09
09/08/2022,62560,257,3.87
09/08/2022,73030,234,58.87
09/08/2022,66130,252,44.41
09/08/2022,61530,264,171.19
09/08/2022,62020,177,849.1
09/08/2022,62010,178,"1,530.80"
09/08/2022,62550,183,47.57
09/08/2022,65710,206,773.29
09/08/2022,71160,171,268.19
09/08/2022,65740,275,306.92
09/08/2022,81190,152,42.53
09/08/2022,61540,157,49.9
09/08/2022,61530,155,159.75
09/08/2022,86135,266,101.8
09/08/2022,73010,268,59.2
09/08/2022,71299,162,31.27
09/08/2022,61570,277,186.67
09/08/2022,73010,215,560.33
09/08/2022,65610,292,834.88
09/08/2022,64020,153,4.64
09/08/2022,61550,279,212.81
09/08/2022,65750,200,944.07
09/08/2022,62030,203,446.71
09/08/2022,71200,158,191.02
09/08/2022,65740,252,339.23
09/08/2022,65590,205,127.23
09/08/2022,65710,264,773.29
09/08/2022,62510,150,406
09/08/2022,66530,281,7.79
09/08/2022,62010,167,"1,760.42"
09/08/2022,86010,160,104.95
09/08/2022,71080,271,2.2
09/08/2022,66020,227,"1,033.14"
09/08/2022,64000,208,242.83
09/08/2022,73050,193,79.59
09/08/2022,62550,192,90.61
09/08/2022,65750,202,389.94
09/08/2022,65650,214,127.69
09/08/2022,71310,247,"5,255.13"
09/08/2022,86110,235,16.91
09/08/2022,66110,174,0.34
09/08/2022,65750,187,615.7
09/08/2022,81190,282,42.53
09/08/2022,65550,192,"1,633.10"
09/08/2022,62540,273,22.82
09/08/2022,66530,192,7.79
09/08/2022,62530,233,90.58
09/08/2022,73030,255,149.15
09/08/2022,65600,185,143.57
09/08/2022,65760,177,5.12
09/08/2022,62540,215,22.82
09/08/2022,62030,263,203.93
09/08/2022,63060,270,2.6
10/08/2022,66130,232,93.5
10/08/2022,65540,239,476.91
10/08/2022,65590,206,146.32
10/08/2022,62540,189,22.82
10/08/2022,86420,207,52.58
10/08/2022,66030,197,7.79
10/08/2022,66530,247,14.16
10/08/2022,66530,269,7.43
10/08/2022,61570,298,451.95
10/08/2022,66100,230,3.61
10/08/2022,66010,272,219.98
10/08/2022,73060,271,29
10/08/2022,62560,291,6.12
10/08/2022,64000,265,242.83
10/08/2022,65570,214,33.37
10/08/2022,62550,252,67.96
10/08/2022,65710,204,773.29
10/08/2022,61510,162,76.81
10/08/2022,66070,152,13.34
10/08/2022,65730,164,1.31
10/08/2022,61540,272,49.9
10/08/2022,61530,294,76.4
10/08/2022,65710,182,405.98
10/08/2022,81350,295,9.42
10/08/2022,86310,223,162.66
10/08/2022,68060,186,33.11
10/08/2022,65600,222,166.24
10/08/2022,73010,161,70.13
10/08/2022,65590,154,66.8
10/08/2022,68060,248,33.11
10/08/2022,73030,244,176.8
10/08/2022,65570,179,33.37
10/08/2022,65610,200,626.16
10/08/2022,82050,227,262.42
10/08/2022,65570,198,45.51
10/08/2022,65610,163,960.11
10/08/2022,66080,285,17.83
10/08/2022,65710,253,889.29
10/08/2022,73020,184,29.3
10/08/2022,72050,195,348.22
10/08/2022,66010,220,90.86
10/08/2022,65750,285,430.99
10/08/2022,73050,185,16.17
10/08/2022,66030,206,9.02
10/08/2022,86050,268,111.54
10/08/2022,68060,158,34.69
10/08/2022,73010,155,278.26
10/08/2022,64000,151,231.79
10/08/2022,66510,233,130.65
10/08/2022,66510,291,62.06
10/08/2022,66050,258,30.19
10/08/2022,62010,184,727.13
10/08/2022,63060,151,2.49
10/08/2022,85510,154,538.71
10/08/2022,71310,155,"5,255.13"
10/08/2022,62020,155,594.37
11/08/2022,81200,151,25.36
11/08/2022,61510,203,88.93
11/08/2022,65540,252,455.23
11/08/2022,65540,151,476.91
11/08/2022,65590,190,95.42
11/08/2022,62020,197,"1,132.13"
11/08/2022,73050,263,16.02
11/08/2022,65610,281,459.18
11/08/2022,66110,240,0.71
11/08/2022,66130,228,51.43
11/08/2022,86010,279,654.06
11/08/2022,71030,152,503.83
11/08/2022,80990,187,"2,143.66"
11/08/2022,66050,168,57.5
11/08/2022,61530,231,104.18
11/08/2022,86450,225,3.25
11/08/2022,66020,181,490.74
11/08/2022,66050,197,61.82
11/08/2022,62550,262,67.96
11/08/2022,64010,199,19.96
11/08/2022,81210,177,297.82
11/08/2022,86100,187,136.46
11/08/2022,61560,269,122.73
11/08/2022,86010,200,104.95
11/08/2022,61570,217,393
11/08/2022,62520,173,162.01
11/08/2022,86050,221,111.54
11/08/2022,73010,152,195.69
11/08/2022,66550,165,75.04
11/08/2022,72120,205,"2,488.08"
11/08/2022,62030,276,446.71
11/08/2022,65570,197,33.37
11/08/2022,62520,227,392.23
11/08/2022,86040,185,362.59
11/08/2022,68060,180,34.69
11/08/2022,65730,162,1.19
11/08/2022,71020,205,"1,292.11"
11/08/2022,66520,165,13.04
11/08/2022,73020,228,29.3
11/08/2022,62530,193,94.89
11/08/2022,65570,215,69.78
11/08/2022,68060,181,34.69
11/08/2022,61570,194,216.15
11/08/2022,73020,227,29.6
11/08/2022,66110,173,0.29
11/08/2022,66120,261,1.7
11/08/2022,81210,157,297.82
11/08/2022,72110,217,"2,367.39"
11/08/2022,66080,172,7.36
11/08/2022,65620,251,221.89
11/08/2022,65760,293,9.32
11/08/2022,62530,228,129.39
11/08/2022,66030,210,16.4
11/08/2022,63060,205,3.55
11/08/2022,86830,215,26.28
11/08/2022,73030,235,46.43
12/08/2022,86100,162,132.81
12/08/2022,72160,181,"1,506.08"
12/08/2022,66110,187,0.34
12/08/2022,66120,230,1.7
12/08/2022,62510,176,854.73
12/08/2022,66100,239,3.45
12/08/2022,65760,228,5.12
12/08/2022,72140,179,659.32
12/08/2022,65610,164,459.18
12/08/2022,62560,151,8.16
12/08/2022,65620,279,302.58
12/08/2022,63060,209,5.44
12/08/2022,65700,192,"1,100.01"
12/08/2022,65620,231,403.44
12/08/2022,62099,213,46.15
12/08/2022,62020,278,"1,132.13"
12/08/2022,66040,286,65.1
12/08/2022,61530,153,65.98
12/08/2022,86020,279,23.6
12/08/2022,66020,221,568.23
12/08/2022,73020,197,37.71
12/08/2022,64010,245,38.02
12/08/2022,66050,214,27.31
12/08/2022,82030,205,15.13
12/08/2022,62510,174,470.1
12/08/2022,86100,202,34.75
12/08/2022,66070,215,13.34
12/08/2022,65760,176,4.89
12/08/2022,65730,184,1.88
12/08/2022,66020,295,568.23
12/08/2022,65710,151,367.31
12/08/2022,86100,242,18.5
12/08/2022,62560,273,9.38
12/08/2022,61540,293,90.72
12/08/2022,61530,162,104.18
12/08/2022,64020,231,4.86
12/08/2022,65650,185,243.22
12/08/2022,72090,237,"1,007.30"
12/08/2022,62520,193,255.8
12/08/2022,81220,274,346.21
12/08/2022,66120,257,1.97
12/08/2022,81210,197,297.82
12/08/2022,66120,244,1.97
12/08/2022,73050,235,40.38
12/08/2022,86320,199,7.67
12/08/2022,66020,244,568.23
12/08/2022,73060,181,29
12/08/2022,63050,282,33.58
12/08/2022,61570,264,186.67
12/08/2022,61530,195,72.93
12/08/2022,66030,233,18.86
12/08/2022,71190,153,137.91
12/08/2022,86270,174,174.21
12/08/2022,65710,257,425.31
12/08/2022,62020,184,"1,301.95"
12/08/2022,66070,221,13.34
13/08/2022,66050,248,57.5
13/08/2022,81280,258,33.03
13/08/2022,71080,281,2.2
13/08/2022,65760,239,10.71
13/08/2022,66010,169,191.28
13/08/2022,65750,213,451.51
13/08/2022,65520,207,82.32
13/08/2022,61530,170,72.93
13/08/2022,63050,239,35.18
13/08/2022,65660,182,47.54
13/08/2022,84020,229,225.08
13/08/2022,81900,218,337.53
13/08/2022,61520,151,505
13/08/2022,65620,286,221.89
13/08/2022,65570,242,63.65
13/08/2022,66530,251,14.16
13/08/2022,65650,199,133.77
13/08/2022,66510,155,150.24
13/08/2022,61520,223,399.6
13/08/2022,65590,203,60.44
13/08/2022,62510,293,854.73
13/08/2022,86010,197,176.43
13/08/2022,83020,182,59.32
13/08/2022,62540,228,12.55
13/08/2022,62550,237,43.04
13/08/2022,65520,153,45.28
13/08/2022,66040,200,35.81
13/08/2022,66030,291,9.02
13/08/2022,66050,266,57.5
13/08/2022,71550,161,"1,203.31"
13/08/2022,65660,151,100.08
13/08/2022,86010,261,654.06
13/08/2022,62520,254,162.01
13/08/2022,64000,239,331.13
13/08/2022,64000,268,242.83
13/08/2022,65570,288,33.37
13/08/2022,62560,274,4.49
13/08/2022,61510,190,88.93
13/08/2022,66090,287,62.4
13/08/2022,64010,195,80.63
13/08/2022,63050,235,47.97
13/08/2022,73030,200,197.55
13/08/2022,63060,239,5.44
13/08/2022,62099,297,21.07
13/08/2022,73050,199,21.73
13/08/2022,65620,171,221.89
13/08/2022,65750,151,944.07
13/08/2022,62540,163,11.98
